t,x,v,a,id,length,lane,oldLane,pos,event
744.0,1290.92,50.635,-0.04968732467830174,61,6,3,,290.92,timer
744.0,642.08,45.1164,-0.003982360782513267,62,5,2,,642.08,timer
744.0,125.14,46.4888,1,63,6,0,7,125.14,timer
745.0,172.13,47.4888,1,63,6,0,7,172.13,leave lane
745.0,172.13,47.4888,1,63,6,0,,172.13,done change slow
746.0,1778.9,45.0594,0.002028815358004254,60,6,3,,778.9,timer
746.0,1392.09,50.5356,-0.04968732467830174,61,6,3,,392.09,timer
746.0,732.3,45.1077,-0.004706426379333861,62,5,2,,732.3,timer
746.0,219.62,47.488,-0.0016158264492884687,63,6,0,,219.62,timer
746.0,219.62,47.488,-0.0016158264492884687,63,6,0,,219.62,change slow
746.0,219.62,47.488,-0.0016158264492884687,63,6,2,0,219.62,enter lane
748.0,1869.02,45.0635,0.002028815358004254,60,6,3,,869.02,timer
748.0,1493.06,50.4362,-0.04968732467830174,61,6,3,,493.06,timer
748.0,822.51,45.0976,-0.005430491976154455,62,5,2,,822.51,timer
748.0,316.6,49.488,1,63,6,2,0,316.6,timer
749.0,366.59,50.488,1,63,6,2,0,366.59,leave lane
749.0,366.59,50.488,1,63,6,2,,366.59,done change slow
750.0,1959.15,45.0676,0.002028815358004254,60,6,3,,959.15,timer
750.0,1593.83,50.3368,-0.04968732467830174,61,6,3,,593.83,timer
750.0,912.69,45.0861,-0.005891412083437069,62,5,2,,912.69,timer
750.0,417.08,50.4848,-0.006421135357171478,63,6,2,,417.08,timer
752.0,2049.29,45.0717,0.002028815358004254,60,6,3,,1049.29,leave lane
752.0,2049.29,45.0717,0.002028815358004254,60,6,,,1049.29,end
752.0,1694.4,50.2374,-0.04968732467830174,61,6,3,,694.4,timer
752.0,1002.85,45.0743,-0.005891412083437069,62,5,2,,1002.85,leave lane
752.0,1002.85,45.0743,-0.005891412083437069,62,5,3,,2.8500000000000227,enter lane
752.0,1002.85,45.0743,-0.005891412083437069,62,5,3,,2.8500000000000227,timer
752.0,518.03,50.4591,-0.019263406071514434,63,6,2,,518.03,timer
752.8140024082959,0,44.969222945660704,0,64,5,7,,0,enter lane
754.0,1794.78,50.138,-0.04968732467830174,61,6,3,,794.78,timer
754.0,1092.99,45.0625,-0.005891412083437069,62,5,3,,92.99,timer
754.0,618.9,50.4077,-0.03210567678585739,63,6,2,,618.9,timer
754.0,53.33,44.9709,0.002900168112650408,64,5,7,,53.33,timer
754.0,53.33,44.9709,0.002900168112650408,64,5,7,,53.33,change slow
754.0,53.33,44.9709,0.002900168112650408,64,5,0,7,53.33,enter lane
756.0,1894.96,50.0386,-0.04968732467830174,61,6,3,,894.96,timer
756.0,1183.1,45.0507,-0.005891412083437069,62,5,3,,183.1,timer
756.0,719.64,50.3306,-0.04494794750020035,63,6,2,,719.64,timer
756.0,145.27,46.9709,1,64,5,0,7,145.27,timer
757.0,192.74,47.9709,1,64,5,0,7,192.74,leave lane
757.0,192.74,47.9709,1,64,5,0,,192.74,done change slow
758.0,1994.94,49.9392,-0.04968732467830174,61,6,3,,994.94,timer
758.0,1273.19,45.0389,-0.005891412083437069,62,5,3,,273.19,timer
758.0,820.2,50.234,-0.048941461263079106,63,6,2,,820.2,timer
758.0,240.71,47.9666,-0.008581317185274159,64,5,0,,240.71,timer
758.0,240.71,47.9666,-0.008581317185274159,64,5,0,,240.71,change slow
758.0,240.71,47.9666,-0.008581317185274159,64,5,2,0,240.71,enter lane
760.0,2094.72,49.8398,-0.04968732467830174,61,6,3,,1094.72,leave lane
760.0,2094.72,49.8398,-0.04968732467830174,61,6,,,1094.72,end
760.0,1363.26,45.0271,-0.005891412083437069,62,5,3,,363.26,timer
760.0,920.57,50.1361,-0.048941461263079106,63,6,2,,920.57,timer
760.0,338.64,49.9666,1,64,5,2,0,338.64,timer
761.0,389.11,50.9666,1,64,5,2,0,389.11,leave lane
761.0,389.11,50.9666,1,64,5,2,,389.11,done change slow
762.0,1453.3,45.0153,-0.005891412083437069,62,5,3,,453.3,timer
762.0,1020.74,50.0383,-0.048941461263079106,63,6,2,,1020.74,leave lane
762.0,1020.74,50.0383,-0.048941461263079106,63,6,3,,20.74000000000001,enter lane
762.0,1020.74,50.0383,-0.048941461263079106,63,6,3,,20.74000000000001,timer
762.0,440.06,50.9239,-0.08532737030822474,64,5,2,,440.06,timer
764.0,1543.32,45.0035,-0.005891412083437069,62,5,3,,543.32,timer
764.0,1120.72,49.9404,-0.048941461263079106,63,6,3,,120.72,timer
764.0,541.62,50.5848,-0.23677348288011513,64,5,2,,541.62,timer
764.3957562915004,0,41.37105615135735,0,65,6,0,,0,enter lane
766.0,1633.32,44.9917,-0.005891412083437069,62,5,3,,633.32,timer
766.0,1220.5,49.8425,-0.048941461263079106,63,6,3,,220.5,timer
766.0,642.32,50.1113,-0.23677348288011513,64,5,2,,642.32,timer
766.0,66.38,41.3831,0.014989840279688436,65,6,0,,66.38,timer
766.0,66.38,41.3831,0.014989840279688436,65,6,0,,66.38,change slow
766.0,66.38,41.3831,0.014989840279688436,65,6,2,0,66.38,enter lane
768.0,1723.29,44.9799,-0.005891412083437069,62,5,3,,723.29,timer
768.0,1320.09,49.7446,-0.048941461263079106,63,6,3,,320.09,timer
768.0,742.07,49.6378,-0.23677348288011513,64,5,2,,742.07,timer
768.0,151.15,43.3831,1,65,6,2,0,151.15,timer
769.0,195.03,44.3831,1,65,6,2,0,195.03,leave lane
769.0,195.03,44.3831,1,65,6,2,,195.03,done change slow
770.0,1813.24,44.9681,-0.005891412083437069,62,5,3,,813.24,timer
770.0,1419.48,49.6467,-0.048941461263079106,63,6,3,,419.48,timer
770.0,840.87,49.1642,-0.23677348288011513,64,5,2,,840.87,timer
770.0,239.41,44.3824,-0.0013040468667901129,65,6,2,,239.41,timer
772.0,1903.16,44.9563,-0.005891412083437069,62,5,3,,903.16,timer
772.0,1518.68,49.5488,-0.048941461263079106,63,6,3,,518.68,timer
772.0,938.72,48.6907,-0.23677348288011513,64,5,2,,938.72,timer
772.0,328.17,44.3772,-0.003912140600370338,65,6,2,,328.17,timer
774.0,1993.06,44.9445,-0.005891412083437069,62,5,3,,993.06,timer
774.0,1617.68,49.4509,-0.048941461263079106,63,6,3,,617.68,timer
774.0,1035.63,48.2172,-0.23677348288011513,64,5,2,,1035.63,leave lane
774.0,1035.63,48.2172,-0.23677348288011513,64,5,3,,35.63000000000011,enter lane
774.0,1035.63,48.2172,-0.23677348288011513,64,5,3,,35.63000000000011,timer
774.0,416.91,44.3668,-0.006520234333950564,65,6,2,,416.91,timer
775.977510174705,0,41.95324943473002,0,66,5,0,,0,enter lane
776.0,2082.94,44.9327,-0.005891412083437069,62,5,3,,1082.94,leave lane
776.0,2082.94,44.9327,-0.005891412083437069,62,5,,,1082.94,end
776.0,1716.48,49.353,-0.048941461263079106,63,6,3,,716.48,timer
776.0,1131.59,47.7437,-0.23677348288011513,64,5,3,,131.59,timer
776.0,505.63,44.3512,-0.00912832806753079,65,6,2,,505.63,timer
776.0,0.94,41.9533,0.0010290488632477858,66,5,0,,0.94,timer
776.0,0.94,41.9533,0.0010290488632477858,66,5,0,,0.94,change slow
776.0,0.94,41.9533,0.0010290488632477858,66,5,2,0,0.94,enter lane
778.0,1815.09,49.2551,-0.048941461263079106,63,6,3,,815.09,timer
778.0,1226.6,47.2702,-0.23677348288011513,64,5,3,,226.6,timer
778.0,594.31,44.3303,-0.011736421801111015,65,6,2,,594.31,timer
778.0,86.85,43.9533,1,66,5,2,0,86.85,timer
779.0,131.3,44.9533,1,66,5,2,0,131.3,leave lane
779.0,131.3,44.9533,1,66,5,2,,131.3,done change slow
780.0,1913.5,49.1572,-0.048941461263079106,63,6,3,,913.5,timer
780.0,1320.67,46.7967,-0.23677348288011513,64,5,3,,320.67,timer
780.0,682.94,44.3042,-0.014030853387505593,65,6,2,,682.94,timer
780.0,176.25,44.9533,-1.0530394155176418e-05,66,5,2,,176.25,timer
782.0,2011.72,49.0593,-0.048941461263079106,63,6,3,,1011.72,leave lane
782.0,2011.72,49.0593,-0.048941461263079106,63,6,,,1011.72,end
782.0,1413.79,46.3232,-0.23677348288011513,64,5,3,,413.79,timer
782.0,771.52,44.2761,-0.014030853387505593,65,6,2,,771.52,timer
782.0,266.16,44.9533,-3.1591182465529254e-05,66,5,2,,266.16,timer
784.0,1505.96,45.8497,-0.23677348288011513,64,5,3,,505.96,timer
784.0,860.04,44.248,-0.014030853387505593,65,6,2,,860.04,timer
784.0,356.07,44.9532,-5.265197077588209e-05,66,5,2,,356.07,timer
786.0,1597.18,45.3762,-0.23455057109553062,64,5,3,,597.18,timer
786.0,948.51,44.2199,-0.014030853387505593,65,6,2,,948.51,timer
786.0,445.98,44.9531,-7.371275908623492e-05,66,5,2,,445.98,timer
787.5592640579096,0,41.87832094727748,0,67,4,2,,0,enter lane
787.5592640579096,1017.44,44.198,-0.014030853387505593,65,6,2,,1017.44,leave lane
787.5592640579096,1017.44,44.198,-0.014030853387505593,65,6,3,,17.440000000000055,enter lane
788.0,1687.58,45.0778,-0.06389583047908115,64,5,3,,687.58,timer
788.0,1036.92,44.1918,-0.014030853387505593,65,6,3,,36.92,timer
788.0,535.88,44.953,-9.477354739658776e-05,66,5,2,,535.88,timer
788.0,18.46,41.8788,0.0022829641378218466,67,4,2,,18.46,timer
790.0,1777.69,45.0516,-0.003641160624734952,64,5,3,,777.69,timer
790.0,1125.28,44.1637,-0.014030853387505593,65,6,3,,125.28,timer
790.0,625.79,44.9528,-0.00011583433570694059,66,5,2,,625.79,timer
790.0,102.23,41.8937,0.012642746128796253,67,4,2,,102.23,timer
792.0,1867.78,45.0385,-0.00946157712353051,64,5,3,,867.78,timer
792.0,1213.58,44.1356,-0.014030853387505593,65,6,3,,213.58,timer
792.0,715.69,44.9526,-0.00013357741699388954,66,5,2,,715.69,timer
792.0,186.05,41.9293,0.02300252811977066,67,4,2,,186.05,timer
794.0,1957.83,45.0138,-0.015281993622326066,64,5,3,,957.83,timer
794.0,1301.82,44.1075,-0.014030853387505593,65,6,3,,301.82,timer
794.0,805.59,44.9523,-0.00013357741699388954,66,5,2,,805.59,timer
794.0,269.96,41.9857,0.033362310110745065,67,4,2,,269.96,timer
796.0,2047.82,44.9774,-0.02110241012112162,64,5,3,,1047.82,leave lane
796.0,2047.82,44.9774,-0.02110241012112162,64,5,,,1047.82,end
796.0,1390.01,44.0794,-0.014030853387505593,65,6,3,,390.01,timer
796.0,895.49,44.952,-0.00013357741699388954,66,5,2,,895.49,timer
796.0,354.01,42.0628,0.04372209210171947,67,4,2,,354.01,timer
798.0,1478.14,44.0513,-0.014030853387505593,65,6,3,,478.14,timer
798.0,985.39,44.9517,-0.00013357741699388954,66,5,2,,985.39,timer
798.0,438.23,42.1593,0.05041057339102617,67,4,2,,438.23,timer
799.1410179411141,0,44.517894160940486,0,68,5,2,,0,enter lane
799.1410179411141,1036.68,44.9515,-0.00013357741699388954,66,5,2,,1036.68,leave lane
799.1410179411141,1036.68,44.9515,-0.00013357741699388954,66,5,3,,36.680000000000064,enter lane
800.0,1566.21,44.0232,-0.014030853387505593,65,6,3,,566.21,timer
800.0,1075.29,44.9514,-0.00013357741699388954,66,5,3,,75.29,timer
800.0,522.65,42.2601,0.05041057339102617,67,4,2,,522.65,timer
800.0,38.24,44.5188,0.0021402856613123235,68,5,2,,38.24,timer
802.0,1654.23,43.9951,-0.014030853387505593,65,6,3,,654.23,timer
802.0,1165.19,44.9511,-0.00013357741699388954,66,5,3,,165.19,timer
802.0,607.27,42.3609,0.05041057339102617,67,4,2,,607.27,timer
802.0,127.29,44.5281,0.007123592679594662,68,5,2,,127.29,timer
804.0,1742.19,43.967,-0.014030853387505593,65,6,3,,742.19,timer
804.0,1255.09,44.9508,-0.00013357741699388954,66,5,3,,255.09,timer
804.0,692.09,42.4617,0.05041057339102617,67,4,2,,692.09,timer
804.0,216.36,44.5473,0.012106899697877,68,5,2,,216.36,timer
806.0,1830.1,43.9389,-0.014030853387505593,65,6,3,,830.1,timer
806.0,1344.99,44.9505,-0.00013357741699388954,66,5,3,,344.99,timer
806.0,777.11,42.5625,0.05041057339102617,67,4,2,,777.11,timer
806.0,305.48,44.5765,0.017090206716159337,68,5,2,,305.48,timer
808.0,1917.95,43.9108,-0.014030853387505593,65,6,3,,917.95,timer
808.0,1434.89,44.9502,-0.00013357741699388954,66,5,3,,434.89,timer
808.0,862.34,42.6633,0.05041057339102617,67,4,2,,862.34,timer
808.0,394.67,44.6157,0.022073513734441677,68,5,2,,394.67,timer
810.0,2005.74,43.8827,-0.014030853387505593,65,6,3,,1005.74,leave lane
810.0,2005.74,43.8827,-0.014030853387505593,65,6,,,1005.74,end
810.0,1524.79,44.9499,-0.00013357741699388954,66,5,3,,524.79,timer
810.0,947.77,42.7641,0.05041057339102617,67,4,2,,947.77,timer
810.0,483.95,44.6636,0.02453146940435203,68,5,2,,483.95,timer
810.7227718243187,0,49.21263623683609,0,69,5,2,,0,enter lane
812.0,1614.69,44.9496,-0.00013357741699388954,66,5,3,,614.69,timer
812.0,1033.4,42.8649,0.05041057339102617,67,4,2,,1033.4,leave lane
812.0,1033.4,42.8649,0.05041057339102617,67,4,3,,33.40000000000009,enter lane
812.0,1033.4,42.8649,0.05041057339102617,67,4,3,,33.40000000000009,timer
812.0,573.33,44.7126,0.02453146940435203,68,5,2,,573.33,timer
812.0,62.85,49.2069,-0.009048739160446718,69,5,2,,62.85,timer
814.0,1704.59,44.9493,-0.00013357741699388954,66,5,3,,704.59,timer
814.0,1119.23,42.9657,0.05041057339102617,67,4,3,,119.23,timer
814.0,662.8,44.7617,0.02453146940435203,68,5,2,,662.8,timer
814.0,161.24,49.1746,-0.023218077627506016,69,5,2,,161.24,timer
816.0,1794.49,44.949,-0.00013357741699388954,66,5,3,,794.49,timer
816.0,1205.26,43.0665,0.05041057339102617,67,4,3,,205.26,timer
816.0,752.37,44.8108,0.02453146940435203,68,5,2,,752.37,timer
816.0,259.53,49.114,-0.037387416094565314,69,5,2,,259.53,timer
818.0,1884.39,44.9487,-0.00013357741699388954,66,5,3,,884.39,timer
818.0,1291.49,43.1673,0.05041057339102617,67,4,3,,291.49,timer
818.0,842.04,44.8599,0.02453146940435203,68,5,2,,842.04,timer
818.0,357.68,49.0356,-0.03933510419025114,69,5,2,,357.68,timer
820.0,1974.29,44.9484,-0.00013357741699388954,66,5,3,,974.29,timer
820.0,1377.93,43.2681,0.05041057339102617,67,4,3,,377.93,timer
820.0,931.81,44.909,0.02453146940435203,68,5,2,,931.81,timer
820.0,455.67,48.9569,-0.03933510419025114,69,5,2,,455.67,timer
822.0,2064.19,44.9481,-0.00013357741699388954,66,5,3,,1064.19,leave lane
822.0,2064.19,44.9481,-0.00013357741699388954,66,5,,,1064.19,end
822.0,1464.57,43.3689,0.05041057339102617,67,4,3,,464.57,timer
822.0,1021.68,44.9581,0.02453146940435203,68,5,2,,1021.68,leave lane
822.0,1021.68,44.9581,0.02453146940435203,68,5,3,,21.67999999999995,enter lane
822.0,1021.68,44.9581,0.02453146940435203,68,5,3,,21.67999999999995,timer
822.0,553.51,48.8782,-0.03933510419025114,69,5,2,,553.51,timer
822.3045257075232,0,45.33631567826608,0,70,6,0,,0,enter lane
824.0,1551.41,43.4697,0.05041057339102617,67,4,3,,551.41,timer
824.0,1111.65,45.0072,0.02453146940435203,68,5,3,,111.65,timer
824.0,651.18,48.7995,-0.03933510419025114,69,5,2,,651.18,timer
824.0,76.87,45.3367,0.00039486550121446234,70,6,0,,76.87,timer
824.0,76.87,45.3367,0.00039486550121446234,70,6,0,,76.87,change slow
824.0,76.87,45.3367,0.00039486550121446234,70,6,2,0,76.87,enter lane
826.0,1638.45,43.5705,0.05041057339102617,67,4,3,,638.45,timer
826.0,1201.71,45.0563,0.02453146940435203,68,5,3,,201.71,timer
826.0,748.7,48.7208,-0.03933510419025114,69,5,2,,748.7,timer
826.0,169.54,47.3367,1,70,6,2,0,169.54,timer
827.0,217.38,48.3367,1,70,6,2,0,217.38,leave lane
827.0,217.38,48.3367,1,70,6,2,,217.38,done change slow
828.0,1725.69,43.6713,0.05041057339102617,67,4,3,,725.69,timer
828.0,1291.87,45.1054,0.02453146940435203,68,5,3,,291.87,timer
828.0,846.06,48.6422,-0.03933510419025114,69,5,2,,846.06,timer
828.0,265.72,48.3336,-0.006116980767472626,70,6,2,,265.72,timer
830.0,1813.13,43.7721,0.05041057339102617,67,4,3,,813.13,timer
830.0,1382.13,45.1545,0.02453146940435203,68,5,3,,382.13,timer
830.0,943.27,48.5635,-0.03933510419025114,69,5,2,,943.27,timer
830.0,362.37,48.3091,-0.018350942302417877,70,6,2,,362.37,timer
832.0,1900.78,43.8729,0.05041057339102617,67,4,3,,900.78,timer
832.0,1472.49,45.2036,0.02453146940435203,68,5,3,,472.49,timer
832.0,1040.32,48.4848,-0.03933510419025114,69,5,2,,1040.32,leave lane
832.0,1040.32,48.4848,-0.03933510419025114,69,5,3,,40.319999999999936,enter lane
832.0,1040.32,48.4848,-0.03933510419025114,69,5,3,,40.319999999999936,timer
832.0,458.94,48.2602,-0.03058490383736313,70,6,2,,458.94,timer
833.8862795907278,0,43.69120497931154,0,71,5,0,,0,enter lane
834.0,1988.63,43.9737,0.05041057339102617,67,4,3,,988.63,timer
834.0,1562.95,45.2527,0.02453146940435203,68,5,3,,562.95,timer
834.0,1137.21,48.4061,-0.03933510419025114,69,5,3,,137.21,timer
834.0,555.39,48.1868,-0.04281886537230838,70,6,2,,555.39,timer
834.0,4.97,43.6912,0.0005335104697272187,71,5,0,,4.97,timer
834.0,4.97,43.6912,0.0005335104697272187,71,5,0,,4.97,change slow
834.0,4.97,43.6912,0.0005335104697272187,71,5,2,0,4.97,enter lane
836.0,2076.68,44.0745,0.05041057339102617,67,4,3,,1076.68,leave lane
836.0,2076.68,44.0745,0.05041057339102617,67,4,,,1076.68,end
836.0,1653.5,45.3018,0.02453146940435203,68,5,3,,653.5,timer
836.0,1233.94,48.3274,-0.03933510419025114,69,5,3,,233.94,timer
836.0,651.67,48.0889,-0.05505282690725363,70,6,2,,651.67,timer
836.0,94.35,45.6912,1,71,5,2,0,94.35,timer
837.0,140.54,46.6912,1,71,5,2,0,140.54,leave lane
837.0,140.54,46.6912,1,71,5,2,,140.54,done change slow
838.0,1744.15,45.3509,0.02453146940435203,68,5,3,,744.15,timer
838.0,1330.52,48.2487,-0.03933510419025114,69,5,3,,330.52,timer
838.0,747.73,47.9743,-0.05755309963115945,70,6,2,,747.73,timer
838.0,187.23,46.6895,-0.0033756742166023146,71,5,2,,187.23,timer
840.0,1834.9,45.4,0.02453146940435203,68,5,3,,834.9,timer
840.0,1426.94,48.17,-0.03933510419025114,69,5,3,,426.94,timer
840.0,843.56,47.8592,-0.05755309963115945,70,6,2,,843.56,timer
840.0,280.6,46.676,-0.010127022649806944,71,5,2,,280.6,timer
842.0,1925.75,45.4491,0.02453146940435203,68,5,3,,925.75,timer
842.0,1523.2,48.0913,-0.03933510419025114,69,5,3,,523.2,timer
842.0,939.16,47.7441,-0.05755309963115945,70,6,2,,939.16,timer
842.0,373.93,46.649,-0.016878371083011573,71,5,2,,373.93,timer
844.0,2016.7,45.4982,0.02453146940435203,68,5,3,,1016.7,leave lane
844.0,2016.7,45.4982,0.02453146940435203,68,5,,,1016.7,end
844.0,1619.3,48.0126,-0.03933510419025114,69,5,3,,619.3,timer
844.0,1034.53,47.629,-0.05755309963115945,70,6,2,,1034.53,leave lane
844.0,1034.53,47.629,-0.05755309963115945,70,6,3,,34.52999999999997,enter lane
844.0,1034.53,47.629,-0.05755309963115945,70,6,3,,34.52999999999997,timer
844.0,467.19,46.6085,-0.023629719516216202,71,5,2,,467.19,timer
845.4680334739323,0,46.15367645630276,0,72,5,2,,0,enter lane
846.0,1715.25,47.9339,-0.03933510419025114,69,5,3,,715.25,timer
846.0,1129.67,47.5139,-0.05755309963115945,70,6,3,,129.67,timer
846.0,560.36,46.5555,-0.02789337253786016,71,5,2,,560.36,timer
846.0,24.55,46.154,0.0012881515925876517,72,5,2,,24.55,timer
848.0,1811.04,47.8552,-0.03933510419025114,69,5,3,,811.04,timer
848.0,1224.58,47.3988,-0.05755309963115945,70,6,3,,224.58,timer
848.0,653.42,46.4997,-0.02789337253786016,71,5,2,,653.42,timer
848.0,116.86,46.1614,0.006131131477467876,72,5,2,,116.86,timer
850.0,1906.67,47.7765,-0.03933510419025114,69,5,3,,906.67,timer
850.0,1319.26,47.2837,-0.05755309963115945,70,6,3,,319.26,timer
850.0,746.36,46.4439,-0.02789337253786016,71,5,2,,746.36,timer
850.0,209.2,46.1785,0.010974111362348101,72,5,2,,209.2,timer
852.0,2002.14,47.6978,-0.03933510419025114,69,5,3,,1002.14,leave lane
852.0,2002.14,47.6978,-0.03933510419025114,69,5,,,1002.14,end
852.0,1413.71,47.1686,-0.05755309963115945,70,6,3,,413.71,timer
852.0,839.19,46.3881,-0.02789337253786016,71,5,2,,839.19,timer
852.0,301.58,46.2053,0.015817091247228326,72,5,2,,301.58,timer
854.0,1507.93,47.0535,-0.05755309963115945,70,6,3,,507.93,timer
854.0,931.91,46.3323,-0.02789337253786016,71,5,2,,931.91,timer
854.0,394.03,46.2418,0.020660071132108552,72,5,2,,394.03,timer
856.0,1601.92,46.9384,-0.05755309963115945,70,6,3,,601.92,timer
856.0,1024.52,46.2765,-0.02789337253786016,71,5,2,,1024.52,leave lane
856.0,1024.52,46.2765,-0.02789337253786016,71,5,3,,24.519999999999982,enter lane
856.0,1024.52,46.2765,-0.02789337253786016,71,5,3,,24.519999999999982,timer
856.0,486.56,46.288,0.025503051016988777,72,5,2,,486.56,timer
857.0497873571369,0,43.32156567744986,0,73,6,0,,0,enter lane
858.0,1695.68,46.8233,-0.05755309963115945,70,6,3,,695.68,timer
858.0,1117.02,46.2207,-0.02789337253786016,71,5,3,,117.02,timer
858.0,579.19,46.3438,0.030346030901869003,72,5,2,,579.19,timer
858.0,41.16,43.3225,0.0019854946023586542,73,6,0,,41.16,timer
858.0,41.16,43.3225,0.0019854946023586542,73,6,0,,41.16,change slow
858.0,41.16,43.3225,0.0019854946023586542,73,6,2,0,41.16,enter lane
860.0,1789.21,46.7082,-0.05755309963115945,70,6,3,,789.21,timer
860.0,1209.41,46.1649,-0.02789337253786016,71,5,3,,209.41,timer
860.0,671.95,46.4087,0.03351703976405208,72,5,2,,671.95,timer
860.0,129.81,45.3225,1,73,6,2,0,129.81,timer
861.0,175.63,46.3225,1,73,6,2,0,175.63,leave lane
861.0,175.63,46.3225,1,73,6,2,,175.63,done change slow
862.0,1882.51,46.5931,-0.05755309963115945,70,6,3,,882.51,timer
862.0,1301.68,46.1091,-0.02789337253786016,71,5,3,,301.68,timer
862.0,764.84,46.4757,0.03351703976405208,72,5,2,,764.84,timer
862.0,221.95,46.3214,-0.0022677511009163813,73,6,2,,221.95,timer
864.0,1975.58,46.478,-0.05755309963115945,70,6,3,,975.58,timer
864.0,1393.84,46.0533,-0.02789337253786016,71,5,3,,393.84,timer
864.0,857.86,46.5427,0.03351703976405208,72,5,2,,857.86,timer
864.0,314.59,46.3123,-0.006803253302749144,73,6,2,,314.59,timer
866.0,2068.42,46.3629,-0.05755309963115945,70,6,3,,1068.42,leave lane
866.0,2068.42,46.3629,-0.05755309963115945,70,6,,,1068.42,end
866.0,1485.89,45.9975,-0.02789337253786016,71,5,3,,485.89,timer
866.0,951.01,46.6097,0.03351703976405208,72,5,2,,951.01,timer
866.0,407.2,46.2942,-0.011338755504581906,73,6,2,,407.2,timer
868.0,1577.83,45.9417,-0.02789337253786016,71,5,3,,577.83,timer
868.0,1044.3,46.6767,0.03351703976405208,72,5,2,,1044.3,leave lane
868.0,1044.3,46.6767,0.03351703976405208,72,5,3,,44.299999999999955,enter lane
868.0,1044.3,46.6767,0.03351703976405208,72,5,3,,44.299999999999955,timer
868.0,499.76,46.267,-0.01587425770641467,73,6,2,,499.76,timer
868.6315412403414,0,47.2681243654208,0,74,6,2,,0,enter lane
870.0,1669.66,45.8859,-0.02789337253786016,71,5,3,,669.66,timer
870.0,1137.72,46.7437,0.03351703976405208,72,5,3,,137.72,timer
870.0,592.26,46.2307,-0.02040975990824743,73,6,2,,592.26,timer
870.0,64.69,47.2709,0.004115193785660578,74,6,2,,64.69,timer
872.0,1761.38,45.8301,-0.02789337253786016,71,5,3,,761.38,timer
872.0,1231.27,46.8107,0.03351703976405208,72,5,3,,231.27,timer
872.0,684.68,46.1853,-0.024945262110080194,73,6,2,,684.68,timer
872.0,159.24,47.2851,0.010129542053908534,74,6,2,,159.24,timer
874.0,1852.98,45.7743,-0.02789337253786016,71,5,3,,852.98,timer
874.0,1324.96,46.8777,0.03351703976405208,72,5,3,,324.96,timer
874.0,777.0,46.1309,-0.029480764311912957,73,6,2,,777.0,timer
874.0,253.83,47.3114,0.01614389032215649,74,6,2,,253.83,timer
876.0,1944.47,45.7185,-0.02789337253786016,71,5,3,,944.47,timer
876.0,1418.78,46.9447,0.03351703976405208,72,5,3,,418.78,timer
876.0,869.2,46.0674,-0.034016266513745716,73,6,2,,869.2,timer
876.0,348.49,47.3497,0.022158238590404444,74,6,2,,348.49,timer
878.0,2035.85,45.6627,-0.02789337253786016,71,5,3,,1035.85,leave lane
878.0,2035.85,45.6627,-0.02789337253786016,71,5,,,1035.85,end
878.0,1512.74,47.0117,0.03351703976405208,72,5,3,,512.74,timer
878.0,961.26,45.9969,-0.03545065168488167,73,6,2,,961.26,timer
878.0,443.24,47.4,0.0281725868586524,74,6,2,,443.24,timer
880.0,1606.83,47.0787,0.03351703976405208,72,5,3,,606.83,timer
880.0,1053.18,45.926,-0.03545065168488167,73,6,2,,1053.18,leave lane
880.0,1053.18,45.926,-0.03545065168488167,73,6,3,,53.180000000000064,enter lane
880.0,1053.18,45.926,-0.03545065168488167,73,6,3,,53.180000000000064,timer
880.0,538.1,47.4623,0.033846394260743776,74,6,2,,538.1,timer
880.213295123546,0,43.59101946032567,0,75,5,2,,0,enter lane
882.0,1701.05,47.1457,0.03351703976405208,72,5,3,,701.05,timer
882.0,1144.96,45.8551,-0.03545065168488167,73,6,3,,144.96,timer
882.0,633.09,47.53,0.033846394260743776,74,6,2,,633.09,timer
882.0,77.89,43.594,0.0033401259933509924,75,5,2,,77.89,timer
884.0,1795.41,47.2127,0.03351703976405208,72,5,3,,795.41,timer
884.0,1236.6,45.7842,-0.03545065168488167,73,6,3,,236.6,timer
884.0,728.22,47.5977,0.033846394260743776,74,6,2,,728.22,timer
884.0,165.09,43.6044,0.007078993041142356,75,5,2,,165.09,timer
886.0,1889.9,47.2797,0.03351703976405208,72,5,3,,889.9,timer
886.0,1328.1,45.7133,-0.03545065168488167,73,6,3,,328.1,timer
886.0,823.48,47.6654,0.033846394260743776,74,6,2,,823.48,timer
886.0,252.32,43.6223,0.01081786008893372,75,5,2,,252.32,timer
888.0,1984.53,47.3467,0.03351703976405208,72,5,3,,984.53,timer
888.0,1419.46,45.6424,-0.03545065168488167,73,6,3,,419.46,timer
888.0,918.88,47.7331,0.033846394260743776,74,6,2,,918.88,timer
888.0,339.59,43.6477,0.014556727136725085,75,5,2,,339.59,timer
890.0,2079.29,47.4137,0.03351703976405208,72,5,3,,1079.29,leave lane
890.0,2079.29,47.4137,0.03351703976405208,72,5,,,1079.29,end
890.0,1510.67,45.5715,-0.03545065168488167,73,6,3,,510.67,timer
890.0,1014.41,47.8008,0.033846394260743776,74,6,2,,1014.41,leave lane
890.0,1014.41,47.8008,0.033846394260743776,74,6,3,,14.409999999999968,enter lane
890.0,1014.41,47.8008,0.033846394260743776,74,6,3,,14.409999999999968,timer
890.0,426.92,43.6806,0.01829559418451645,75,5,2,,426.92,timer
